_id,user_id,created_at,followers_count,friends_count,protected,location,verified,listed_count,favourites_count,statuses_count,default_profile,default_profile_picture,bot
grahambrewer,117858323,Fri Feb 26 21:14:44 +0000 2010,4262,1125,0,1,1,1,5401,7963,0,0,0
TheSaltNPepa,159643888,Fri Jun 25 23:36:15 +0000 2010,79050,2145,0,1,1,1,9279,10435,0,0,0
stephenkunken,145845367,Thu May 20 01:10:46 +0000 2010,5126,241,0,1,1,1,1876,1653,1,0,0
GetUp,26189696,Tue Mar 24 06:14:31 +0000 2009,139203,6523,0,1,1,1,3280,22111,0,0,0
JonahBlank,588551732,Wed May 23 20:19:26 +0000 2012,3283,483,0,1,1,1,3031,16659,1,0,0
pjoshiny,31353042,Wed Apr 15 05:57:16 +0000 2009,2813,1332,0,1,1,1,7507,1820,0,0,0
ThompsonToons,257223459,Fri Feb 25 00:14:59 +0000 2011,3771,2130,0,1,1,1,2055,9269,0,0,0
quirkbooks,156667887,Thu Jun 17 15:24:13 +0000 2010,24527,1583,0,1,1,1,9432,31561,1,0,0
6abc,18391051,Fri Dec 26 16:30:49 +0000 2008,859088,535,0,1,1,1,956,219199,0,0,0
kenrudin,16249259,Thu Sep 11 23:01:43 +0000 2008,22395,4991,0,1,1,1,2440,11022,1,0,0
afrojack,35727881,Mon Apr 27 12:21:25 +0000 2009,2706645,1396,0,0,1,0,2675,2508,0,0,0
MegBonneyWriter,145082202,Tue May 18 02:37:13 +0000 2010,10075,3611,0,1,1,1,21417,26739,0,0,0
igstorres,138141150,Wed Apr 28 18:51:00 +0000 2010,3756,3045,0,1,1,1,3002,11921,0,0,0
allegrakirkland,1058246118,Thu Jan 03 16:54:56 +0000 2013,11065,1336,0,1,1,1,4570,3969,0,0,0
bruceholsinger,472540675,Tue Jan 24 01:56:22 +0000 2012,4871,2562,0,1,1,1,4538,8795,0,0,0
LisaBirnbach,180841517,Fri Aug 20 16:42:20 +0000 2010,6169,892,0,1,1,1,45097,16738,0,0,0
FunSizeSuze,298031144,Fri May 13 14:58:27 +0000 2011,10276,991,0,1,1,1,2,70718,0,0,0
jamiemself,242098934,Sun Jan 23 23:17:55 +0000 2011,5630,1905,0,1,1,1,864,6746,0,0,0
staceybrotzel,131250818,Fri Apr 09 18:39:41 +0000 2010,15346,2470,0,1,1,1,14129,42431,0,0,0
grahamctv,25516222,Fri Mar 20 14:59:32 +0000 2009,17020,1963,0,1,1,1,6982,19407,0,0,0
NinodeVries,372729333,Tue Sep 13 09:34:16 +0000 2011,4160,811,0,1,1,1,41033,2755,0,0,0
Maya__Salam,1686543937,Tue Aug 20 19:22:05 +0000 2013,2302,1105,0,1,1,1,15567,2200,0,0,0
RonConway,44771048,Fri Jun 05 00:15:37 +0000 2009,97801,68,0,0,1,0,23,774,1,0,0
DuvalGOP,2551048190,Fri Jun 06 21:50:15 +0000 2014,4967,4836,0,1,1,1,2523,2176,1,0,0
melissaykim,28215139,Wed Apr 01 22:35:29 +0000 2009,3371,1130,0,1,1,1,6486,32286,0,0,0
nefertitijaquez,32690471,Sat Apr 18 00:46:18 +0000 2009,17671,9895,0,1,1,1,10110,41693,0,0,0
41actionnews,32545745,Fri Apr 17 20:01:52 +0000 2009,148706,1527,0,1,1,1,8769,182786,0,0,0
SamerMuscati,289516877,Thu Apr 28 19:51:18 +0000 2011,7798,974,0,1,1,1,5701,2053,0,0,0
kylekrieger,30714308,Sun Apr 12 20:24:42 +0000 2009,60154,676,0,1,1,1,14988,14168,0,0,0
AngelaNissel,206468860,Sat Oct 23 01:14:12 +0000 2010,12254,3298,0,1,1,1,48045,24921,0,0,0
sarahkendzior,47475039,Mon Jun 15 23:14:30 +0000 2009,483299,1759,0,1,1,1,134702,100792,0,0,0
texasdemocrats,68219213,Sun Aug 23 19:44:09 +0000 2009,58934,3148,0,1,1,1,2141,27630,0,0,0
MarcTNobleman,255304260,Mon Feb 21 02:44:47 +0000 2011,4890,136,0,0,1,0,1762,19464,0,0,0
marcellacomedy,78492615,Wed Sep 30 02:42:37 +0000 2009,30255,1213,0,1,1,1,109329,53795,0,0,0
laurabrown99,175174859,Thu Aug 05 20:51:02 +0000 2010,44745,1017,0,1,1,1,5301,13796,1,0,0
ericmbudd,43194865,Thu May 28 20:57:54 +0000 2009,5315,8043,0,1,1,1,246004,90595,0,0,0
carloslcurbelo,2853309155,Fri Oct 31 14:01:43 +0000 2014,22061,493,0,0,1,0,6261,4559,1,0,0
4TerryFarrell,718869104556281856,Sat Apr 09 18:32:05 +0000 2016,59470,182,0,1,1,1,13063,6697,1,0,0
LATgeoffmohan,974708869,Tue Nov 27 20:59:37 +0000 2012,2920,1716,0,1,1,1,6036,14520,0,0,0
Delahaye_Europe,2476048160,Sat May 03 22:08:57 +0000 2014,5102,1275,0,1,1,1,17717,12762,0,0,0
adamsmiller,96461789,Sun Dec 13 01:52:06 +0000 2009,1822,1961,0,1,1,1,3239,4040,0,0,0
SamitSarkar,15329621,Sun Jul 06 01:31:27 +0000 2008,10243,752,0,1,1,1,108418,77456,0,0,0
JGunlock,22133515,Fri Feb 27 12:14:52 +0000 2009,5080,1212,0,0,1,0,18150,23263,0,0,0
SaraStefaninii,18588815,Sat Jan 03 22:36:49 +0000 2009,3770,952,0,1,1,1,838,2496,1,0,0
cgarciadealba,459427913,Mon Jan 09 17:13:18 +0000 2012,5128,3634,0,1,1,1,2097,6423,1,0,0
ArnoldcommaJon,27716044,Mon Mar 30 20:06:37 +0000 2009,9717,729,0,1,1,1,3740,44683,0,0,0
ikebarinholtz,93654953,Mon Nov 30 15:47:46 +0000 2009,302906,1546,0,1,1,1,36514,14729,0,0,0
quizlet,19879256,Sun Feb 01 21:54:19 +0000 2009,29367,377,0,1,1,1,7606,5593,0,0,0
CaseyBlakeACT,342213755,Mon Jul 25 17:15:42 +0000 2011,2731,1198,0,1,1,1,1333,3856,0,0,0
okcspowell,769662515957501952,Sat Aug 27 22:26:58 +0000 2016,534,326,0,1,1,1,6600,1521,1,0,0
meridithmcgraw,20493166,Tue Feb 10 05:06:37 +0000 2009,14144,2879,0,1,1,1,7974,15183,0,0,0
edsongsofpraise,284111222,Mon Apr 18 17:01:35 +0000 2011,11024,1602,0,1,1,1,40552,37432,0,0,0
MKLandrigan,34859699,Fri Apr 24 05:39:28 +0000 2009,1115,1649,0,1,1,1,2933,6084,0,0,0
BitsieTulloch,37979530,Tue May 05 18:04:13 +0000 2009,114768,794,0,1,1,1,18682,8530,0,0,0
SirWesleyThe1st,18813143,Fri Jan 09 20:05:43 +0000 2009,1779,1629,0,1,1,1,31251,61733,0,0,0
laurenjiggetts,199723335,Thu Oct 07 15:52:16 +0000 2010,13291,722,0,1,1,1,16396,16139,0,0,0
iamwill,49573859,Mon Jun 22 08:24:19 +0000 2009,12842769,1455,0,0,1,0,356,8299,0,0,0
MegKinnardAP,17877451,Thu Dec 04 20:21:03 +0000 2008,31197,1987,0,1,1,1,14915,30025,0,0,0
NBCPolitics,11856032,Fri Jan 04 22:09:18 +0000 2008,489567,234,0,0,1,0,819,55515,0,0,0
TimRunsHisMouth,34367582,Wed Apr 22 19:20:20 +0000 2009,218660,86527,0,1,1,1,29326,19067,0,0,0
HIASrefugees,21215254,Wed Feb 18 17:04:34 +0000 2009,24912,2423,0,1,1,1,7160,16274,0,0,0
joelansdale,183749334,Fri Aug 27 20:13:18 +0000 2010,17007,2427,0,1,1,1,21713,66090,0,0,0
Alfredo_Lomeli,148217505,Wed May 26 04:08:09 +0000 2010,6512,761,0,1,1,1,17001,8194,0,0,0
MattKryger,353031969,Thu Aug 11 13:05:43 +0000 2011,4869,1517,0,1,1,1,1087,2389,0,0,0
WisDems,27078238,Fri Mar 27 19:36:10 +0000 2009,20446,1954,0,1,1,1,952,21195,0,0,0
CaitlinFichtel,1849164720,Mon Sep 09 19:29:39 +0000 2013,1213,1132,0,1,1,1,3732,5968,0,0,0
NeriZilber,191633906,Thu Sep 16 23:16:20 +0000 2010,4578,1304,0,1,1,1,3945,16320,0,0,0
zlikeinzorro,43652285,Sun May 31 06:14:48 +0000 2009,15104,3121,0,1,1,1,18044,11081,0,0,0
FanchonStinger,153559294,Tue Jun 08 21:47:29 +0000 2010,6974,1514,0,1,1,1,6049,15606,0,0,0
DawnButlerBrent,114505454,Mon Feb 15 16:59:03 +0000 2010,53786,3897,0,1,1,1,7659,17072,0,0,0
StevieParle,217158910,Thu Nov 18 19:03:02 +0000 2010,12459,1324,0,1,1,1,2951,17998,0,0,0
YSIinc,34025138,Tue Apr 21 20:15:21 +0000 2009,6468,4381,0,1,1,1,2858,8496,0,0,0
TurnbullMalcolm,16734909,Tue Oct 14 07:18:41 +0000 2008,985037,168,0,1,1,1,274,11147,0,0,0
romonarobinson,338076065,Tue Jul 19 01:53:08 +0000 2011,5990,3081,0,1,1,1,14944,11787,0,0,0
Astro_Mike,28123862,Wed Apr 01 15:17:16 +0000 2009,1204532,276,0,1,1,1,499,4270,0,0,0
andrearene,14573745,Mon Apr 28 19:16:28 +0000 2008,72757,758,0,1,1,1,30691,33593,0,0,0
TahminaAnsari,704881669,Thu Jul 19 11:25:23 +0000 2012,3309,1602,0,1,1,1,5427,3695,0,0,0
oliviafierro,42782322,Wed May 27 01:35:44 +0000 2009,16548,18137,0,1,1,1,12761,19122,0,0,0
Patharveynews,89604232,Fri Nov 13 02:22:14 +0000 2009,18557,859,0,1,1,1,21861,31115,0,0,0
michaelkent,14266196,Mon Mar 31 14:10:16 +0000 2008,5821,2001,0,1,1,1,18949,39185,0,0,0
SievertMike,308526298,Tue May 31 15:20:30 +0000 2011,51431,678,0,0,1,0,15366,10046,0,0,0
amnesty,18213483,Thu Dec 18 11:54:20 +0000 2008,1339239,3907,0,1,1,1,959,19236,0,0,0
elongreen,340644602,Sat Jul 23 01:32:50 +0000 2011,16817,679,0,0,1,0,156773,1638,0,0,0
DonnieWahlberg,24776235,Mon Mar 16 21:42:47 +0000 2009,1493644,9886,0,1,1,1,7741,129845,0,0,0
aedwardslevy,23908154,Thu Mar 12 05:43:33 +0000 2009,43388,1985,0,1,1,1,29779,38784,1,0,0
BobbyIlich,91491046,Sat Nov 21 03:25:54 +0000 2009,373,348,0,1,1,1,166,1041,0,0,0
NickAdamsinUSA,91583544,Sat Nov 21 14:39:59 +0000 2009,14948,1328,0,1,1,1,638,1385,0,0,0
TheLadyAye,18820399,Fri Jan 09 23:41:18 +0000 2009,2216,2230,0,1,1,1,48897,24681,0,0,0
horsedivorce,36359192,Wed Apr 29 13:41:58 +0000 2009,6155,870,0,1,1,1,7867,6870,0,0,0
hollybdc,43581352,Sat May 30 19:45:49 +0000 2009,16091,1496,0,1,1,1,3497,31707,0,0,0
davidmuto,47318291,Mon Jun 15 12:01:21 +0000 2009,2428,1001,0,1,1,1,8149,3202,0,0,0
NAHJ,6819732,Thu Jun 14 20:37:24 +0000 2007,28552,10527,0,1,1,1,10916,28405,0,0,0
shakirasison,1286710945,Thu Mar 21 18:59:28 +0000 2013,29289,423,0,1,1,1,20513,57423,0,0,0
georgediaz,19789372,Fri Jan 30 21:21:48 +0000 2009,12920,9455,0,1,1,1,6159,15917,0,0,0
REVRYTV,4468081633,Sat Dec 05 21:26:56 +0000 2015,3752,1071,0,1,1,1,2498,9281,0,0,0
M_Quesada,48485996,Thu Jun 18 20:53:49 +0000 2009,1935,718,0,1,1,1,339,3679,0,0,0
bylenasun,468499741,Thu Jan 19 16:16:12 +0000 2012,7555,389,0,1,1,1,764,6636,1,0,0
RealChrisKocher,116565019,Mon Feb 22 22:53:34 +0000 2010,2448,3099,0,1,1,1,9899,39145,1,0,0
UNDPArabic,288483638,Tue Apr 26 23:00:05 +0000 2011,64365,991,0,1,1,1,15700,31399,0,0,0
kikoperozo,84619620,Fri Oct 23 15:39:24 +0000 2009,15244,3173,0,1,1,1,41690,166296,0,0,0
wordplaytjay,26188018,Tue Mar 24 05:59:19 +0000 2009,25905,22011,0,1,1,1,425,47983,0,0,0
LucyMayCincy,1113202375,Wed Jan 23 02:15:48 +0000 2013,5425,2997,0,1,1,1,9123,27813,1,0,0
leslie,5778272,Sat May 05 00:01:40 +0000 2007,11738,10039,0,1,1,1,56791,86784,0,0,0
WSAV,16123423,Thu Sep 04 02:02:58 +0000 2008,46480,710,0,1,1,1,853,124893,0,0,0
rabiasquared,2209742392,Fri Dec 06 03:09:44 +0000 2013,176056,3602,0,1,1,1,219464,132062,0,0,0
TabethaWatching,10162772,Sun Nov 11 21:37:58 +0000 2007,7511,1634,0,1,1,1,15291,29581,0,0,0
pscarlyle,15397002,Fri Jul 11 21:29:37 +0000 2008,1478,451,0,1,1,1,13646,11700,0,0,0
continetti,1053236226,Tue Jan 01 18:52:24 +0000 2013,26784,893,0,0,1,0,11439,25857,1,0,0
juliusvandelaar,22505100,Mon Mar 02 17:04:33 +0000 2009,5010,2227,0,1,1,1,2075,2521,0,0,0
telesara,22021524,Thu Feb 26 15:35:33 +0000 2009,2155,2074,0,1,1,1,9800,25554,0,0,0
CLTAirport,407101742,Mon Nov 07 16:51:33 +0000 2011,24786,387,0,1,1,1,15645,25333,0,0,0
dhnnjyn,1143081932,Sat Feb 02 18:18:23 +0000 2013,7857,659,0,1,0,1,2426,4552,0,0,0
dooley_dooley,322772286,Thu Jun 23 18:29:36 +0000 2011,12097,1495,0,0,1,0,1226,17620,1,0,0
LJCharleston,22474812,Mon Mar 02 11:12:21 +0000 2009,5417,4248,0,1,1,1,30949,5158,0,0,0
abati1990,599001082,Mon Jun 04 06:40:07 +0000 2012,562851,1393,0,1,1,1,124,24123,1,0,0
heritagebankltd,1200019921,Wed Feb 20 08:05:38 +0000 2013,36844,46,0,1,1,1,2347,10842,0,0,0
PBS,12133382,Fri Jan 11 22:05:56 +0000 2008,2256278,51085,0,1,1,1,7134,74633,0,0,0
david_rees,66483027,Mon Aug 17 20:54:36 +0000 2009,22958,478,0,0,1,0,6877,12245,0,0,0
SteveESpaulding,109685703,Fri Jan 29 22:37:32 +0000 2010,4000,1112,0,0,1,0,2465,15532,0,0,0
arabnewspk,932214169335627776,Sun Nov 19 11:49:12 +0000 2017,23982,44,0,0,1,0,1,11226,0,0,0
EricRatiarison,292633122,Tue May 03 23:55:00 +0000 2011,1816,233,0,1,1,1,168,35376,0,0,0
PenzeyMoog,578278321,Sat May 12 18:11:13 +0000 2012,1462,830,0,1,1,1,55511,5763,0,0,0
Harvard_Law,19259102,Tue Jan 20 21:40:39 +0000 2009,125562,270,0,1,1,1,946,12565,0,0,0
mwanawasaM,342716046,Tue Jul 26 13:32:50 +0000 2011,26333,1131,0,1,1,1,10551,27379,0,0,0
LeighTVReporter,27439771,Sun Mar 29 15:12:47 +0000 2009,1768,661,0,1,1,1,6562,15274,0,0,0
Revkin,11178672,Fri Dec 14 21:43:43 +0000 2007,84259,8950,0,1,1,1,25442,54580,0,0,0
thelamp,15530198,Tue Jul 22 13:10:50 +0000 2008,3027,724,0,1,1,1,1309,7172,0,0,0
AsheSchow,295731821,Mon May 09 15:33:44 +0000 2011,51082,3165,0,0,1,0,92102,113518,0,0,0
SenatorParker,17845781,Wed Dec 03 19:33:47 +0000 2008,7946,3291,0,1,1,1,11657,24625,0,0,0
fairfaxcounty,16016705,Wed Aug 27 20:02:46 +0000 2008,253914,140,0,1,1,1,711,20785,0,0,0
carney,1797991,Wed Mar 21 21:19:14 +0000 2007,60492,5986,0,1,1,1,5271,316,0,0,0
LisaKearth,21719375,Tue Feb 24 02:06:23 +0000 2009,5939,1150,0,1,1,1,19589,30270,0,0,0
AllianzGI_view,390753374,Fri Oct 14 14:07:59 +0000 2011,4831,354,0,0,1,0,1265,2354,0,0,0
JOtteWHIO,1296774144,Sun Mar 24 22:00:53 +0000 2013,2586,485,0,1,1,1,46,5095,1,0,0
mholland85,92310823,Tue Nov 24 16:41:45 +0000 2009,18104,1090,0,1,1,1,5174,1921,0,0,0
ericweddle,40168326,Fri May 15 03:43:22 +0000 2009,5059,2040,0,1,1,1,1127,15175,0,0,0
alivitali,31058145,Tue Apr 14 04:32:10 +0000 2009,81881,3411,0,1,1,1,17813,33138,0,0,0
DCampoamor,351260120,Tue Aug 09 00:42:19 +0000 2011,8168,685,0,1,1,1,28070,23272,0,0,0
welt,8720562,Fri Sep 07 10:16:29 +0000 2007,1312130,205,0,1,1,1,2205,372046,0,0,0
longwall26,45869342,Tue Jun 09 16:03:53 +0000 2009,41264,1458,0,1,1,1,282412,40947,0,0,0
TomGravesGA14,24852012,Tue Mar 17 07:02:42 +0000 2009,3160,1017,0,1,1,1,78,1558,0,0,0
Brynmorbeer,90589357,Tue Nov 17 08:28:58 +0000 2009,1365,3326,0,1,1,1,11049,35674,0,0,0
landesskearns,883274156,Mon Oct 15 22:50:30 +0000 2012,1140,891,0,1,1,1,1206,1693,0,0,0
marwanbishara,458234232,Sun Jan 08 10:03:04 +0000 2012,22687,345,0,1,1,1,50,7761,1,0,0
Livableworld,15950054,Fri Aug 22 20:51:12 +0000 2008,2913,402,0,1,1,1,244,11769,0,0,0
jaspar,14265924,Mon Mar 31 13:33:16 +0000 2008,4296,2774,0,1,1,1,44475,56008,0,0,0
stephenctimms,102107018,Tue Jan 05 16:53:01 +0000 2010,14403,1077,0,1,1,1,82,7544,1,0,0
ABC7Alex,172851165,Fri Jul 30 19:35:51 +0000 2010,7059,3128,0,1,1,1,11765,24705,0,0,0
davefbarden,1686873912,Tue Aug 20 23:07:14 +0000 2013,960,1769,0,1,1,1,4939,4338,0,0,0
laurabrounstein,24921197,Tue Mar 17 17:53:44 +0000 2009,5508,1630,0,1,1,1,14195,8404,0,0,0
orionrountree,23837831,Wed Mar 11 21:53:20 +0000 2009,2653,1771,0,1,1,1,9972,8819,0,0,0
mikedebonis,16753660,Wed Oct 15 03:23:55 +0000 2008,43758,1396,0,1,1,1,1806,49249,0,0,0
JulianGloverTV,554108359,Sun Apr 15 05:42:03 +0000 2012,2332,1868,0,1,1,1,3895,15683,0,0,0
MarcChampion1,293942732,Fri May 06 07:42:43 +0000 2011,4470,273,0,1,1,1,239,3521,1,0,0
itsmelissabrown,20026504,Wed Feb 04 04:00:30 +0000 2009,4275,1633,0,1,1,1,21751,27967,0,0,0
TrooperSteve_,754878569252265984,Mon Jul 18 03:20:50 +0000 2016,3546,926,0,1,1,1,8588,5415,0,0,0
BrianRhoadsHK,582386994,Thu May 17 00:48:09 +0000 2012,4866,1043,0,1,1,1,224,17135,1,0,0
VUBrussel,127907048,Tue Mar 30 15:54:26 +0000 2010,11197,521,0,1,1,1,912,9072,0,0,0
erleellis,19123229,Sat Jan 17 20:50:03 +0000 2009,4321,923,0,1,1,1,3391,12516,0,0,0
DrCrypt,4348671,Thu Apr 12 12:48:08 +0000 2007,5642,740,0,1,1,1,840,103,0,0,0
JohnPaczkowski,13475802,Thu Feb 14 15:49:43 +0000 2008,39147,1903,0,1,1,1,9997,27376,0,0,0
tankmagazine,47311830,Mon Jun 15 11:17:15 +0000 2009,29538,469,0,1,1,1,1357,8771,0,0,0
CommutingLarry,209725175,Fri Oct 29 19:54:56 +0000 2010,7158,5008,0,1,1,1,20834,38235,0,0,0
blackgirlinmain,25178222,Wed Mar 18 23:04:59 +0000 2009,17724,1887,0,1,1,1,59545,255174,0,0,0
frfrankpavone,17349381,Wed Nov 12 21:33:25 +0000 2008,114364,89563,0,1,1,1,6957,26865,0,0,0
anna_tomala,310597303,Sat Jun 04 01:18:31 +0000 2011,1642,268,0,1,1,1,3188,1579,0,0,0
Steverukavina,25981578,Mon Mar 23 10:45:12 +0000 2009,3867,603,0,1,1,1,544,43117,1,0,0
AdamS,21122578,Tue Feb 17 19:48:35 +0000 2009,36876,1384,0,1,1,1,20312,30119,0,0,0
AGBecerra,133832049,Fri Apr 16 19:04:13 +0000 2010,63972,2068,0,0,1,0,189,5295,0,0,0
Lauren_Casey,588694711,Thu May 24 00:27:55 +0000 2012,4755,1610,0,1,1,1,16378,33167,0,0,0
RyanCFowler,171644812,Tue Jul 27 20:54:23 +0000 2010,19186,8054,0,1,1,1,27165,29997,0,0,0
jesmimi,21636761,Mon Feb 23 06:43:15 +0000 2009,34011,4767,0,1,1,1,25468,10462,0,0,0
Phillipasoo,93121635,Sat Nov 28 04:53:29 +0000 2009,313436,700,0,1,1,1,868,1692,0,0,0
AnthonyEhilebo,162705721,Sun Jul 04 13:03:58 +0000 2010,16309,3993,0,1,1,1,3851,155830,1,0,0
WatchingSean,444205853,Fri Dec 23 01:02:36 +0000 2011,10210,1424,0,1,1,1,308,4651,0,0,0
aroozbeh,15607337,Sat Jul 26 03:44:28 +0000 2008,2756,1609,0,1,1,1,13558,16266,0,0,0
greenpeaceusa,5360012,Fri Apr 20 21:44:35 +0000 2007,205374,17649,0,1,1,1,13102,36404,0,0,0
isabelledaniel,89947367,Sat Nov 14 14:35:41 +0000 2009,25547,592,0,1,1,1,17144,30570,0,0,0
ChristynRoyce,18880069,Sun Jan 11 21:18:01 +0000 2009,23681,664,0,1,1,1,34864,6313,0,0,0
samanthayorkME,845601138,Tue Sep 25 14:15:22 +0000 2012,1330,722,0,1,1,1,2385,4505,0,0,0
VeengasJ,212129844,Fri Nov 05 06:30:07 +0000 2010,23853,518,0,1,1,1,10638,40978,0,0,0
danklyn,10089542,Fri Nov 09 05:07:11 +0000 2007,9850,5489,0,1,1,1,25533,33368,0,0,0
ufukcoskunn,221859928,Wed Dec 01 20:29:09 +0000 2010,47309,793,0,0,1,0,29562,67036,0,0,0
TomFergusFox10,1687283088,Wed Aug 21 03:27:52 +0000 2013,2937,1629,0,0,1,0,12732,2719,0,0,0
jakeflorida,38055292,Tue May 05 23:43:59 +0000 2009,1363,1757,0,1,1,1,5091,18320,0,0,0
GabiKostorz,587673904,Tue May 22 19:07:05 +0000 2012,4187,1756,0,0,1,0,2406,9622,0,0,0
Breaking911,375721095,Sun Sep 18 16:36:06 +0000 2011,365173,0,0,1,0,1,3,208,0,0,0
DerekJamesTV,44356651,Wed Jun 03 13:21:30 +0000 2009,5728,1857,0,1,1,1,12119,18926,0,0,0
marioelie1,426796052,Fri Dec 02 18:14:51 +0000 2011,7295,1034,0,1,1,1,210,7377,1,0,0
NickStarlingTV,476390447,Sat Jan 28 02:47:09 +0000 2012,2197,1881,0,1,1,1,3754,12800,0,0,0
CFavuzzi,294707685,Sat May 07 16:31:08 +0000 2011,1690,813,0,1,1,1,4592,7182,0,0,0
JeffWTOV9,544275098,Tue Apr 03 13:34:58 +0000 2012,5459,828,0,0,1,0,10341,33493,0,0,0
DovSeidman,42944430,Wed May 27 18:30:47 +0000 2009,6656,367,0,1,1,1,1570,6146,0,0,0
jofahy,17680365,Thu Nov 27 15:28:46 +0000 2008,1620,1443,0,1,1,1,3969,6351,0,0,0
EmilyKMBC,612834596,Tue Jun 19 20:28:09 +0000 2012,3336,1068,0,1,1,1,1681,6043,1,0,0
BBCNews,612473,Mon Jan 08 08:05:57 +0000 2007,10004234,101,0,1,1,1,42,385994,0,0,0
hxhassan,23330998,Sun Mar 08 17:39:00 +0000 2009,78946,1067,0,1,1,1,12007,60868,0,0,0
NH_India,2590835076,Fri Jun 27 05:46:24 +0000 2014,65215,316,0,1,1,1,327,24815,0,0,0
StefSimanowitz,115393565,Thu Feb 18 14:29:43 +0000 2010,19590,5264,0,1,1,1,20345,9041,0,0,0
justkramer,23397958,Mon Mar 09 03:43:31 +0000 2009,5266,460,0,1,1,1,35223,21159,0,0,0
DavidWallce,838511418,Fri Sep 21 20:29:14 +0000 2012,2514,714,0,1,1,1,1328,3498,0,0,0
RepMaloney,258900199,Mon Feb 28 19:06:50 +0000 2011,38074,3287,0,1,1,1,5799,10221,0,0,0
cl_charlotte,14849240,Tue May 20 22:04:58 +0000 2008,20151,4640,0,1,1,1,1459,24978,0,0,0
medpagetoday,17509945,Thu Nov 20 12:14:04 +0000 2008,62656,6280,0,1,1,1,6447,39854,0,0,0
SejalKaria,236143056,Sun Jan 09 22:27:12 +0000 2011,2058,1066,0,0,1,0,577,3821,1,0,0
DavidLeopold,18532867,Thu Jan 01 18:42:26 +0000 2009,16728,802,0,1,1,1,5337,35716,0,0,0
questCNN,705091592,Thu Jul 19 13:41:42 +0000 2012,23992,344,0,1,1,1,189,2743,0,0,0
EliseStefanik,109579534,Fri Jan 29 14:56:38 +0000 2010,30869,2033,0,1,1,1,1261,7419,0,0,0
JRSprott,15957506,Sat Aug 23 14:58:36 +0000 2008,2574,1831,0,1,1,1,29877,4085,0,0,0
pierre,749963,Sat Feb 03 02:41:31 +0000 2007,487302,458,0,1,1,1,146,13237,0,0,0
seanludwig,17918338,Sat Dec 06 06:55:56 +0000 2008,6203,1908,0,1,1,1,36107,15470,0,0,0
usembassytz,128534762,Thu Apr 01 12:02:09 +0000 2010,118756,164,0,1,1,1,184,3132,0,0,0
MishStephenson,27337548,Sat Mar 28 23:53:42 +0000 2009,2011,1953,0,1,1,1,8675,11224,0,0,0
Geetu_Moza,1037039454,Wed Dec 26 12:40:00 +0000 2012,11247,989,0,1,1,1,9534,13826,0,0,0
chantalrochelle,98464595,Mon Dec 21 20:32:07 +0000 2009,2104,1151,0,1,1,1,2468,13410,0,0,0
AtriaBooks,17196807,Wed Nov 05 20:28:12 +0000 2008,74498,4836,0,1,1,1,11414,21379,0,0,0
nicole_soojung,739602678,Mon Aug 06 01:33:31 +0000 2012,57973,2434,0,1,1,1,89786,69385,0,0,0
CyrilCNN,250581747,Fri Feb 11 11:28:21 +0000 2011,2572,152,0,1,1,1,558,1475,0,0,0
KlasfeldReports,60506242,Mon Jul 27 06:01:36 +0000 2009,74762,2653,0,1,1,1,16089,24860,1,0,0
CBCSunday,455102100,Wed Jan 04 18:51:09 +0000 2012,9930,1385,0,1,1,1,1479,19260,1,0,0
davidmwessel,36047098,Tue Apr 28 12:01:18 +0000 2009,82608,824,0,1,1,1,2891,38819,1,0,0
miapetrakumpula,195681218,Mon Sep 27 09:44:19 +0000 2010,10477,1647,0,1,1,1,5775,8412,0,0,0
Maggie_Hassan,361569788,Thu Aug 25 00:19:24 +0000 2011,14205,250,0,1,1,1,6,2497,0,0,0
TheYoungTurks,14957147,Fri May 30 19:07:59 +0000 2008,365372,10618,0,1,1,1,11171,83718,0,0,0
MaayanSchechter,1584014898,Wed Jul 10 21:12:48 +0000 2013,3362,2024,0,0,1,0,5662,21046,0,0,0
StewartMcDonald,19608199,Tue Jan 27 18:54:07 +0000 2009,25539,5149,0,1,1,1,26757,48113,0,0,0
GODTV,80804103,Thu Oct 08 08:55:28 +0000 2009,57642,2824,0,1,1,1,7878,25381,0,0,0
patrickhosken,26876793,Thu Mar 26 22:49:32 +0000 2009,2570,1649,0,1,1,1,18631,17140,0,0,0
johnellis24,151183091,Wed Jun 02 20:25:58 +0000 2010,3457,819,0,1,1,1,4313,13140,1,0,0
TheLancet,27013292,Fri Mar 27 14:24:45 +0000 2009,377966,265,0,1,1,1,3215,13094,0,0,0
CityOfFriscoTx,36391088,Wed Apr 29 15:54:18 +0000 2009,62183,164,0,1,1,1,1089,4788,0,0,0
spampistefania,223179929,Sun Dec 05 16:51:29 +0000 2010,21384,1183,0,1,1,1,22597,1259,0,0,0
popeofwelding,219540733,Thu Nov 25 04:16:11 +0000 2010,154472,428,0,1,1,1,35058,757,0,0,0
JoeCrowleyNY,111635980,Fri Feb 05 16:39:11 +0000 2010,33318,1046,0,0,1,0,690,6442,1,0,0
BrettMalec,159216777,Thu Jun 24 19:50:53 +0000 2010,2662,555,0,1,1,1,2800,13162,0,0,0
newrepublic,82689705,Thu Oct 15 19:15:18 +0000 2009,163286,1511,0,1,1,1,1190,103793,0,0,0
denverpolitics,15245652,Thu Jun 26 17:07:01 +0000 2008,20524,4221,0,1,1,1,23,30520,0,0,0
